Session,Contrat établissement,g_ea_lib_vx,numero_departement,nombre_de_boursiers
2019,Public,Lycée professionnel Reffye,65,156
2019,Public,Lycée professionnel Reffye,65,26
2019,Public,Lycée professionnel Reffye,65,903
2019,Public,Lycée professionnel Reffye,65,376
2019,Public,Lycée professionnel Reffye,65,17
2019,Public,Lycée professionnel Reffye,65,2163
2019,Public,Lycée professionnel Reffye,65,36
2019,Public,Lycée professionnel Reffye,65,697
2019,Public,Lycée professionnel Reffye,65,145
2019,Public,Lycée professionnel Reffye,65,119
2019,Public,Université Paul Valery - Montpellier 3,34,228
2019,Public,Université Paul Valery - Montpellier 3,34,15243
2019,Public,Université Paul Valery - Montpellier 3,34,3446
2019,Public,Université Paul Valery - Montpellier 3,34,827
2019,Public,Université Paul Valery - Montpellier 3,34,7047
2019,Public,Université Paul Valery - Montpellier 3,34,1122
2019,Public,Université Paul Valery - Montpellier 3,34,33
2019,Public,Université Paul Valery - Montpellier 3,34,479
2019,Public,Université Paul Valery - Montpellier 3,34,265
2019,Public,Lycée professionnel Renee Bonnet,31,13581
2019,Public,Lycée professionnel Renee Bonnet,31,6066
2019,Public,Lycée professionnel Renee Bonnet,31,23
2019,Public,Lycée professionnel Renee Bonnet,31,3126
2019,Public,Lycée professionnel Renee Bonnet,31,643
2019,Public,Lycée professionnel Renee Bonnet,31,896
2019,Public,Lycée professionnel Renee Bonnet,31,511
2019,Public,Lycée professionnel Renee Bonnet,31,446
2019,Public,Lycée professionnel Renee Bonnet,31,100
2019,Public,Lycée professionnel Renee Bonnet,31,180
2019,Public,Lycée Jean De Prades,82,3468
2019,Public,Lycée Jean De Prades,82,668
2019,Public,Lycée Jean De Prades,82,68
2019,Public,Lycée Jean De Prades,82,29
2019,Public,Lycée Jean De Prades,82,106
2019,Public,Lycée Jean De Prades,82,1427
2019,Public,Lycée Jean De Prades,82,344
2019,Public,Lycée Jean De Prades,82,115
2019,Public,Lycée Jean De Prades,82,27
2019,Public,Lycée Jean De Prades,82,0
2019,Privé,Lycée De La Salle,30,586
2019,Privé,Lycée De La Salle,30,775
2019,Privé,Lycée De La Salle,30,577
2019,Privé,Lycée De La Salle,30,144
2019,Privé,Lycée De La Salle,30,2282
2019,Privé,Lycée De La Salle,30,1448
2019,Privé,Lycée De La Salle,30,3924
2019,Privé,Lycée De La Salle,30,48
2019,Privé,Lycée De La Salle,30,10483
2019,Privé,Lycée De La Salle,30,171
2019,Privé,Lycée Saint-Joseph,31,13581
2019,Privé,Lycée Saint-Joseph,31,6066
2019,Privé,Lycée Saint-Joseph,31,23
2019,Privé,Lycée Saint-Joseph,31,3126
2019,Privé,Lycée Saint-Joseph,31,643
2019,Privé,Lycée Saint-Joseph,31,896
2019,Privé,Lycée Saint-Joseph,31,511
2019,Privé,Lycée Saint-Joseph,31,446
2019,Privé,Lycée Saint-Joseph,31,100
2019,Privé,Lycée Saint-Joseph,31,180
2019,Public,Université Toulouse 1 Capitole,31,13581
2019,Public,Université Toulouse 1 Capitole,31,6066
2019,Public,Université Toulouse 1 Capitole,31,23
2019,Public,Université Toulouse 1 Capitole,31,3126
2019,Public,Université Toulouse 1 Capitole,31,643
2019,Public,Université Toulouse 1 Capitole,31,896
2019,Public,Université Toulouse 1 Capitole,31,511
2019,Public,Université Toulouse 1 Capitole,31,446
2019,Public,Université Toulouse 1 Capitole,31,100
2019,Public,Université Toulouse 1 Capitole,31,180
2019,Public,Lycée Rive Gauche,31,13581
2019,Public,Lycée Rive Gauche,31,6066
2019,Public,Lycée Rive Gauche,31,23
2019,Public,Lycée Rive Gauche,31,3126
2019,Public,Lycée Rive Gauche,31,643
2019,Public,Lycée Rive Gauche,31,896
2019,Public,Lycée Rive Gauche,31,511
2019,Public,Lycée Rive Gauche,31,446
2019,Public,Lycée Rive Gauche,31,100
2019,Public,Lycée Rive Gauche,31,180
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,640
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,14
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,1665
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,402
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,173
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,73
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,80
2019,Public,L.E.G.T.A. Beaulieu-Lavacant,32,35
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,13581
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,6066
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,23
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,3126
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,643
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,896
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,511
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,446
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,100
2019,Public,PREFMS - CHU Toulouse - Etab. public / ERASS : DE Assistant de Service Social / IFMEM : DE Manipulateur en Electroradiologie,31,180
2019,Public,Lycée Rosa Luxemburg,66,2953
2019,Public,Lycée Rosa Luxemburg,66,29
2019,Public,Lycée Rosa Luxemburg,66,533
2019,Public,Lycée Rosa Luxemburg,66,364
2019,Public,Lycée Rosa Luxemburg,66,100
2019,Public,Lycée Rosa Luxemburg,66,32
2019,Public,Lycée Rosa Luxemburg,66,141
2019,Public,Lycée Rosa Luxemburg,66,7697
2019,Public,Lycée Rosa Luxemburg,66,1589
2019,Public,Lycée Rosa Luxemburg,66,260
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,13581
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,6066
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,23
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,3126
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,643
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,896
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,511
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,446
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,100
2019,Public,Lycée Hotellerie Et Tourisme d'Occitanie,31,180
2019,Public,Lycée professionnel Clement Ader,32,640
2019,Public,Lycée professionnel Clement Ader,32,14
2019,Public,Lycée professionnel Clement Ader,32,1665
2019,Public,Lycée professionnel Clement Ader,32,402
2019,Public,Lycée professionnel Clement Ader,32,173
2019,Public,Lycée professionnel Clement Ader,32,73
2019,Public,Lycée professionnel Clement Ader,32,80
2019,Public,Lycée professionnel Clement Ader,32,35
2019,Privé,Lycée Saliège,31,13581
2019,Privé,Lycée Saliège,31,6066
2019,Privé,Lycée Saliège,31,23
2019,Privé,Lycée Saliège,31,3126
2019,Privé,Lycée Saliège,31,643
2019,Privé,Lycée Saliège,31,896
2019,Privé,Lycée Saliège,31,511
2019,Privé,Lycée Saliège,31,446
2019,Privé,Lycée Saliège,31,100
2019,Privé,Lycée Saliège,31,180
2019,Public,Université de Nîmes,30,586
2019,Public,Université de Nîmes,30,775
2019,Public,Université de Nîmes,30,577
2019,Public,Université de Nîmes,30,144
2019,Public,Université de Nîmes,30,2282
2019,Public,Université de Nîmes,30,1448
2019,Public,Université de Nîmes,30,3924
2019,Public,Université de Nîmes,30,48
2019,Public,Université de Nîmes,30,10483
2019,Public,Université de Nîmes,30,171
2019,Public,I.U.T de Béziers,34,228
2019,Public,I.U.T de Béziers,34,15243
2019,Public,I.U.T de Béziers,34,3446
2019,Public,I.U.T de Béziers,34,827
2019,Public,I.U.T de Béziers,34,7047
2019,Public,I.U.T de Béziers,34,1122
2019,Public,I.U.T de Béziers,34,33
2019,Public,I.U.T de Béziers,34,479
2019,Public,I.U.T de Béziers,34,265
2019,Public,Lycée professionnel Leonard De Vinci,34,228
2019,Public,Lycée professionnel Leonard De Vinci,34,15243
2019,Public,Lycée professionnel Leonard De Vinci,34,3446
2019,Public,Lycée professionnel Leonard De Vinci,34,827
2019,Public,Lycée professionnel Leonard De Vinci,34,7047
2019,Public,Lycée professionnel Leonard De Vinci,34,1122
2019,Public,Lycée professionnel Leonard De Vinci,34,33
2019,Public,Lycée professionnel Leonard De Vinci,34,479
2019,Public,Lycée professionnel Leonard De Vinci,34,265
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Université de Montpellier,34,228
2019,Public,Université de Montpellier,34,15243
2019,Public,Université de Montpellier,34,3446
2019,Public,Université de Montpellier,34,827
2019,Public,Université de Montpellier,34,7047
2019,Public,Université de Montpellier,34,1122
2019,Public,Université de Montpellier,34,33
2019,Public,Université de Montpellier,34,479
2019,Public,Université de Montpellier,34,265
2019,Public,Université de Montpellier,34,228
2019,Public,Université de Montpellier,34,15243
2019,Public,Université de Montpellier,34,3446
2019,Public,Université de Montpellier,34,827
2019,Public,Université de Montpellier,34,7047
2019,Public,Université de Montpellier,34,1122
2019,Public,Université de Montpellier,34,33
2019,Public,Université de Montpellier,34,479
2019,Public,Université de Montpellier,34,265
2019,Public,Lycée Henri Matisse,31,13581
2019,Public,Lycée Henri Matisse,31,6066
2019,Public,Lycée Henri Matisse,31,23
2019,Public,Lycée Henri Matisse,31,3126
2019,Public,Lycée Henri Matisse,31,643
2019,Public,Lycée Henri Matisse,31,896
2019,Public,Lycée Henri Matisse,31,511
2019,Public,Lycée Henri Matisse,31,446
2019,Public,Lycée Henri Matisse,31,100
2019,Public,Lycée Henri Matisse,31,180
2019,Privé,Lycée Emmanuel d'Alzon,30,586
2019,Privé,Lycée Emmanuel d'Alzon,30,775
2019,Privé,Lycée Emmanuel d'Alzon,30,577
2019,Privé,Lycée Emmanuel d'Alzon,30,144
2019,Privé,Lycée Emmanuel d'Alzon,30,2282
2019,Privé,Lycée Emmanuel d'Alzon,30,1448
2019,Privé,Lycée Emmanuel d'Alzon,30,3924
2019,Privé,Lycée Emmanuel d'Alzon,30,48
2019,Privé,Lycée Emmanuel d'Alzon,30,10483
2019,Privé,Lycée Emmanuel d'Alzon,30,171
2019,Public,I.U.T de Béziers,34,228
2019,Public,I.U.T de Béziers,34,15243
2019,Public,I.U.T de Béziers,34,3446
2019,Public,I.U.T de Béziers,34,827
2019,Public,I.U.T de Béziers,34,7047
2019,Public,I.U.T de Béziers,34,1122
2019,Public,I.U.T de Béziers,34,33
2019,Public,I.U.T de Béziers,34,479
2019,Public,I.U.T de Béziers,34,265
2019,Public,Lycée Albert EINSTEIN,30,586
2019,Public,Lycée Albert EINSTEIN,30,775
2019,Public,Lycée Albert EINSTEIN,30,577
2019,Public,Lycée Albert EINSTEIN,30,144
2019,Public,Lycée Albert EINSTEIN,30,2282
2019,Public,Lycée Albert EINSTEIN,30,1448
2019,Public,Lycée Albert EINSTEIN,30,3924
2019,Public,Lycée Albert EINSTEIN,30,48
2019,Public,Lycée Albert EINSTEIN,30,10483
2019,Public,Lycée Albert EINSTEIN,30,171
2019,Public,Lycée professionnel Jules Ferry,34,228
2019,Public,Lycée professionnel Jules Ferry,34,15243
2019,Public,Lycée professionnel Jules Ferry,34,3446
2019,Public,Lycée professionnel Jules Ferry,34,827
2019,Public,Lycée professionnel Jules Ferry,34,7047
2019,Public,Lycée professionnel Jules Ferry,34,1122
2019,Public,Lycée professionnel Jules Ferry,34,33
2019,Public,Lycée professionnel Jules Ferry,34,479
2019,Public,Lycée professionnel Jules Ferry,34,265
2019,Public,Université de Montpellier,34,228
2019,Public,Université de Montpellier,34,15243
2019,Public,Université de Montpellier,34,3446
2019,Public,Université de Montpellier,34,827
2019,Public,Université de Montpellier,34,7047
2019,Public,Université de Montpellier,34,1122
2019,Public,Université de Montpellier,34,33
2019,Public,Université de Montpellier,34,479
2019,Public,Université de Montpellier,34,265
2019,Public,Lycée Pierre-Paul Riquet,31,13581
2019,Public,Lycée Pierre-Paul Riquet,31,6066
2019,Public,Lycée Pierre-Paul Riquet,31,23
2019,Public,Lycée Pierre-Paul Riquet,31,3126
2019,Public,Lycée Pierre-Paul Riquet,31,643
2019,Public,Lycée Pierre-Paul Riquet,31,896
2019,Public,Lycée Pierre-Paul Riquet,31,511
2019,Public,Lycée Pierre-Paul Riquet,31,446
2019,Public,Lycée Pierre-Paul Riquet,31,100
2019,Public,Lycée Pierre-Paul Riquet,31,180
2019,Public,Lycée Jean Jaures,81,592
2019,Public,Lycée Jean Jaures,81,204
2019,Public,Lycée Jean Jaures,81,998
2019,Public,Lycée Jean Jaures,81,34
2019,Public,Lycée Jean Jaures,81,4107
2019,Public,Lycée Jean Jaures,81,1702
2019,Public,Lycée Jean Jaures,81,249
2019,Public,Lycée Jean Jaures,81,55
2019,Public,Lycée Jean Jaures,81,245
2019,Public,Lycée Jean Jaures,81,26
2019,Public,Université Toulouse 1 Capitole,31,13581
2019,Public,Université Toulouse 1 Capitole,31,6066
2019,Public,Université Toulouse 1 Capitole,31,23
2019,Public,Université Toulouse 1 Capitole,31,3126
2019,Public,Université Toulouse 1 Capitole,31,643
2019,Public,Université Toulouse 1 Capitole,31,896
2019,Public,Université Toulouse 1 Capitole,31,511
2019,Public,Université Toulouse 1 Capitole,31,446
2019,Public,Université Toulouse 1 Capitole,31,100
2019,Public,Université Toulouse 1 Capitole,31,180
2019,Public,Université de Perpignan Via Domitia,66,2953
2019,Public,Université de Perpignan Via Domitia,66,29
2019,Public,Université de Perpignan Via Domitia,66,533
2019,Public,Université de Perpignan Via Domitia,66,364
2019,Public,Université de Perpignan Via Domitia,66,100
2019,Public,Université de Perpignan Via Domitia,66,32
2019,Public,Université de Perpignan Via Domitia,66,141
2019,Public,Université de Perpignan Via Domitia,66,7697
2019,Public,Université de Perpignan Via Domitia,66,1589
2019,Public,Université de Perpignan Via Domitia,66,260
2019,Privé,Lycée Saint Etienne,46,77
2019,Privé,Lycée Saint Etienne,46,0
2019,Privé,Lycée Saint Etienne,46,327
2019,Privé,Lycée Saint Etienne,46,63
2019,Privé,Lycée Saint Etienne,46,1400
2019,Privé,Lycée Saint Etienne,46,121
2019,Privé,Lycée Saint Etienne,46,641
2019,Privé,Lycée Saint Etienne,46,26
2019,Privé,Lycée Saint Etienne,46,0
2019,Privé,Lycée Saint Etienne,46,73
2019,Public,Lycée Des Arènes,31,13581
2019,Public,Lycée Des Arènes,31,6066
2019,Public,Lycée Des Arènes,31,23
2019,Public,Lycée Des Arènes,31,3126
2019,Public,Lycée Des Arènes,31,643
2019,Public,Lycée Des Arènes,31,896
2019,Public,Lycée Des Arènes,31,511
2019,Public,Lycée Des Arènes,31,446
2019,Public,Lycée Des Arènes,31,100
2019,Public,Lycée Des Arènes,31,180
2019,Privé,Lycée ST PIERRE-ST PAUL,48,614
2019,Privé,Lycée ST PIERRE-ST PAUL,48,12
2019,Privé,Lycée ST PIERRE-ST PAUL,48,195
2019,Privé,Lycée ST PIERRE-ST PAUL,48,154
2019,Privé,Lycée ST PIERRE-ST PAUL,48,92
2019,Privé,Lycée ST PIERRE-ST PAUL,48,123
2019,Privé,Lycée ST PIERRE-ST PAUL,48,21
2019,Privé,Lycée ST PIERRE-ST PAUL,48,21
2019,Privé,Lycée ST PIERRE-ST PAUL,48,10
2019,Privé,Lycée ST PIERRE-ST PAUL,48,174
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,13581
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,6066
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,23
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,3126
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,643
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,896
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,511
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,446
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,100
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,180
2019,Public,Université de Montpellier,34,228
2019,Public,Université de Montpellier,34,15243
2019,Public,Université de Montpellier,34,3446
2019,Public,Université de Montpellier,34,827
2019,Public,Université de Montpellier,34,7047
2019,Public,Université de Montpellier,34,1122
2019,Public,Université de Montpellier,34,33
2019,Public,Université de Montpellier,34,479
2019,Public,Université de Montpellier,34,265
2019,Public,Lycée Rive Gauche,31,13581
2019,Public,Lycée Rive Gauche,31,6066
2019,Public,Lycée Rive Gauche,31,23
2019,Public,Lycée Rive Gauche,31,3126
2019,Public,Lycée Rive Gauche,31,643
2019,Public,Lycée Rive Gauche,31,896
2019,Public,Lycée Rive Gauche,31,511
2019,Public,Lycée Rive Gauche,31,446
2019,Public,Lycée Rive Gauche,31,100
2019,Public,Lycée Rive Gauche,31,180
2019,Public,Lycée professionnel Gabriel Peri,31,13581
2019,Public,Lycée professionnel Gabriel Peri,31,6066
2019,Public,Lycée professionnel Gabriel Peri,31,23
2019,Public,Lycée professionnel Gabriel Peri,31,3126
2019,Public,Lycée professionnel Gabriel Peri,31,643
2019,Public,Lycée professionnel Gabriel Peri,31,896
2019,Public,Lycée professionnel Gabriel Peri,31,511
2019,Public,Lycée professionnel Gabriel Peri,31,446
2019,Public,Lycée professionnel Gabriel Peri,31,100
2019,Public,Lycée professionnel Gabriel Peri,31,180
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,13581
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,6066
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,23
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,3126
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,643
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,896
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,511
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,446
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,100
2019,Privé,ECOLE SUPERIEURE PRIVEE HORS C INSTITUT SUPERIEUR DE COMMERCE,31,180
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,13581
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,6066
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,23
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,3126
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,643
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,896
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,511
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,446
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,100
2019,Privé,EC.SUPERIEURE TECHNOL PRIVEE DE TOURISME ET HOTELLERIE,31,180
2019,Public,I.U.T de Toulouse,31,13581
2019,Public,I.U.T de Toulouse,31,6066
2019,Public,I.U.T de Toulouse,31,23
2019,Public,I.U.T de Toulouse,31,3126
2019,Public,I.U.T de Toulouse,31,643
2019,Public,I.U.T de Toulouse,31,896
2019,Public,I.U.T de Toulouse,31,511
2019,Public,I.U.T de Toulouse,31,446
2019,Public,I.U.T de Toulouse,31,100
2019,Public,I.U.T de Toulouse,31,180
2019,Privé,Lycée Notre-Dame De Bon Secours,66,2953
2019,Privé,Lycée Notre-Dame De Bon Secours,66,29
2019,Privé,Lycée Notre-Dame De Bon Secours,66,533
2019,Privé,Lycée Notre-Dame De Bon Secours,66,364
2019,Privé,Lycée Notre-Dame De Bon Secours,66,100
2019,Privé,Lycée Notre-Dame De Bon Secours,66,32
2019,Privé,Lycée Notre-Dame De Bon Secours,66,141
2019,Privé,Lycée Notre-Dame De Bon Secours,66,7697
2019,Privé,Lycée Notre-Dame De Bon Secours,66,1589
2019,Privé,Lycée Notre-Dame De Bon Secours,66,260
2019,Public,Lycée Antoine Bourdelle,82,3468
2019,Public,Lycée Antoine Bourdelle,82,668
2019,Public,Lycée Antoine Bourdelle,82,68
2019,Public,Lycée Antoine Bourdelle,82,29
2019,Public,Lycée Antoine Bourdelle,82,106
2019,Public,Lycée Antoine Bourdelle,82,1427
2019,Public,Lycée Antoine Bourdelle,82,344
2019,Public,Lycée Antoine Bourdelle,82,115
2019,Public,Lycée Antoine Bourdelle,82,27
2019,Public,Lycée Antoine Bourdelle,82,0
2019,Public,Lycée Des Arènes,31,13581
2019,Public,Lycée Des Arènes,31,6066
2019,Public,Lycée Des Arènes,31,23
2019,Public,Lycée Des Arènes,31,3126
2019,Public,Lycée Des Arènes,31,643
2019,Public,Lycée Des Arènes,31,896
2019,Public,Lycée Des Arènes,31,511
2019,Public,Lycée Des Arènes,31,446
2019,Public,Lycée Des Arènes,31,100
2019,Public,Lycée Des Arènes,31,180
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,13581
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,6066
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,23
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,3126
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,643
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,896
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,511
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,446
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,100
2019,Privé,ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS,31,180
2019,Public,Lycée Georges Pompidou,34,228
2019,Public,Lycée Georges Pompidou,34,15243
2019,Public,Lycée Georges Pompidou,34,3446
2019,Public,Lycée Georges Pompidou,34,827
2019,Public,Lycée Georges Pompidou,34,7047
2019,Public,Lycée Georges Pompidou,34,1122
2019,Public,Lycée Georges Pompidou,34,33
2019,Public,Lycée Georges Pompidou,34,479
2019,Public,Lycée Georges Pompidou,34,265
2019,Public,Lycée ALBERT CAMUS,30,586
2019,Public,Lycée ALBERT CAMUS,30,775
2019,Public,Lycée ALBERT CAMUS,30,577
2019,Public,Lycée ALBERT CAMUS,30,144
2019,Public,Lycée ALBERT CAMUS,30,2282
2019,Public,Lycée ALBERT CAMUS,30,1448
2019,Public,Lycée ALBERT CAMUS,30,3924
2019,Public,Lycée ALBERT CAMUS,30,48
2019,Public,Lycée ALBERT CAMUS,30,10483
2019,Public,Lycée ALBERT CAMUS,30,171
2019,Public,Lycée Clement Marot,46,77
2019,Public,Lycée Clement Marot,46,0
2019,Public,Lycée Clement Marot,46,327
2019,Public,Lycée Clement Marot,46,63
2019,Public,Lycée Clement Marot,46,1400
2019,Public,Lycée Clement Marot,46,121
2019,Public,Lycée Clement Marot,46,641
2019,Public,Lycée Clement Marot,46,26
2019,Public,Lycée Clement Marot,46,0
2019,Public,Lycée Clement Marot,46,73
2019,Public,Lycée Jean Dupuy,65,156
2019,Public,Lycée Jean Dupuy,65,26
2019,Public,Lycée Jean Dupuy,65,903
2019,Public,Lycée Jean Dupuy,65,376
2019,Public,Lycée Jean Dupuy,65,17
2019,Public,Lycée Jean Dupuy,65,2163
2019,Public,Lycée Jean Dupuy,65,36
2019,Public,Lycée Jean Dupuy,65,697
2019,Public,Lycée Jean Dupuy,65,145
2019,Public,Lycée Jean Dupuy,65,119
2019,Public,INP-ENIT Tarbes,65,156
2019,Public,INP-ENIT Tarbes,65,26
2019,Public,INP-ENIT Tarbes,65,903
2019,Public,INP-ENIT Tarbes,65,376
2019,Public,INP-ENIT Tarbes,65,17
2019,Public,INP-ENIT Tarbes,65,2163
2019,Public,INP-ENIT Tarbes,65,36
2019,Public,INP-ENIT Tarbes,65,697
2019,Public,INP-ENIT Tarbes,65,145
2019,Public,INP-ENIT Tarbes,65,119
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,156
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,26
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,903
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,376
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,17
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,2163
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,36
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,697
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,145
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,119
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,156
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,26
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,903
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,376
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,17
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,2163
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,36
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,697
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,145
2019,Privé,Lycée Pradeau la Sède-St Pierre,65,119
2019,Public,L.E.G.T.A. Jean Monnet,65,156
2019,Public,L.E.G.T.A. Jean Monnet,65,26
2019,Public,L.E.G.T.A. Jean Monnet,65,903
2019,Public,L.E.G.T.A. Jean Monnet,65,376
2019,Public,L.E.G.T.A. Jean Monnet,65,17
2019,Public,L.E.G.T.A. Jean Monnet,65,2163
2019,Public,L.E.G.T.A. Jean Monnet,65,36
